ID,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAura,EffectAuraPeriod,EffectBasePoints,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectDieSides,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectMiscValue[0],EffectMiscValue[1],EffectRadiusIndex[0],EffectRadiusIndex[1],EffectSpellClassMask[0],EffectSpellClassMask[1],EffectSpellClassMask[2],EffectSpellClassMask[3],ImplicitTarget[0],ImplicitTarget[1],SpellID
690171,0,1,2,0,0,0,0,9,1,1,0,1,0,0,0,0,10,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,24,0,12891
690172,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12902,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12913
690173,0,0,24,0,0,0,0,0,0,1,0,1,10716,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12899
690174,0,0,6,0,0,61,0,-51,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12941
690175,0,1,6,0,0,79,0,-51,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,12941
690176,0,0,6,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12565
690177,0,0,6,0,0,109,0,24,0,1,0,1,0,0,0,0,0,12705,0,1,0,0,0,1,0,0,0,0,8,0,0,0,1,0,12288
690178,0,1,6,0,0,107,0,999,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,8,0,0,0,1,0,12288
690179,0,0,6,0,0,142,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,12299
690180,0,0,6,0,0,107,0,-301,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,1,0,0,0,1,0,12339
690181,0,0,6,0,0,115,0,-76,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,6,0,13222
690182,0,0,6,0,0,115,0,-106,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,6,0,13223
690183,0,0,6,0,0,115,0,-136,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,6,0,13224
690184,0,0,54,0,0,0,0,1799,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,704,0,0,0,0,0,0,0,0,0,13225
690185,0,0,24,0,0,0,0,0,0,1,0,1,10054,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12075
690186,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13529,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13531
690187,0,0,6,0,0,13,0,19,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,64,0,0,0,0,0,0,0,1,0,13604
690188,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12624,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12653
690189,0,0,6,0,0,10,0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,12788
690190,0,0,6,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,22,15,14100
690191,0,0,6,0,0,10,0,14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,12792
690192,0,0,2,0,0,0,0,79,0,1,0,21,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,13527
690193,0,0,6,0,0,29,0,-11,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,13528
690194,0,0,53,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,943,0,0,0,0,0,0,0,0,0,13529
690195,0,0,6,0,0,118,0,-51,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,6,0,13583
690196,0,0,53,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,904,0,0,0,0,0,0,0,0,0,13935
690197,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13935,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13936
690198,0,0,53,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,856,0,0,0,0,0,0,0,0,0,13887
690199,0,0,6,0,0,31,0,7,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13889
690200,0,0,6,0,0,3,3000,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,13526
690201,0,1,6,0,0,22,0,-51,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,6,0,13526
690202,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12198
690203,0,0,6,0,0,79,0,19,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,12328
690204,0,1,6,0,0,77,0,99,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,1,0,12328
690205,0,2,6,0,0,101,0,-21,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,12328
690206,0,0,36,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,13550,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13557
690207,0,0,36,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,13551,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13558
690208,0,0,6,0,0,52,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12831
690209,0,0,6,0,0,12,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,12809
690210,0,0,6,0,0,8,1000,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12939
690211,0,0,2,0,0,0,0,161,1,1,0,17,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,15500
690212,0,0,6,0,0,15,0,49,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13578
690213,0,1,6,0,0,101,0,49,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,13578
690214,0,0,53,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,925,0,0,0,0,0,0,0,0,0,13646
690215,0,0,6,0,0,23,3000,-1,0,1,0,1,0,0,0,0,0,12567,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12566
690216,0,1,6,0,0,31,0,19,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12566
690217,0,0,24,0,0,0,0,0,0,1,0,1,10818,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12998
690218,0,0,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13262
690219,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,13619
690220,0,0,53,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,846,0,0,0,0,0,0,0,0,0,13620
690221,0,0,24,0,0,0,0,0,0,1,0,1,11130,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13628
690222,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13628,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13629
690223,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13646,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13647
690224,0,0,54,0,0,0,0,1799,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,705,0,0,0,0,0,0,0,0,0,13226
690225,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13620,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13621
690226,0,0,53,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,723,0,0,0,0,0,0,0,0,0,13622
690227,0,0,6,0,0,112,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,831,0,0,0,8388608,0,0,0,1,0,12295
690228,0,0,36,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,11688,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11691
690229,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11659,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11662
690230,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11555,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11558
690232,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12075,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12172
690233,0,0,2,0,0,0,0,276,0.129,1,0,53,0,0,0,0,1.4,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,22,15,13019
690234,0,1,6,0,0,33,0,-51,0,1,0,1,0,11,0,0,0,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,22,15,13019
690235,0,0,6,0,0,3,1000,149,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13493
690236,0,0,6,1,0,138,0,49,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13494
690238,0,0,6,0,0,33,0,-51,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,13496
690239,0,0,53,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,852,0,0,0,0,0,0,0,0,0,13648
690240,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13648,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13649
690241,0,0,2,0,0,0,0,47,1,1,0,17,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,13322
690242,0,1,6,0,0,33,0,-51,0,1,0,1,0,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,13322
690243,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,15651
690244,0,0,2,0,0,0,0,129,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,14103
690245,0,0,35,0,0,138,0,19,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10,10,0,0,0,0,1,0,13589
690246,0,0,6,0,0,13,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,64,0,0,0,0,0,0,0,1,0,13590
690247,0,0,6,0,0,13,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,64,0,0,0,0,0,0,0,1,0,13592
690248,0,0,6,0,0,13,0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,64,0,0,0,0,0,0,0,1,0,13593
690249,0,0,6,0,0,65,0,-61,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,11719
690250,0,1,6,0,0,75,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,6,0,11719
690251,0,0,36,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,11719,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11720
690252,0,1,6,0,0,16,0,269,0,1,0,1,0,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11329
690253,0,2,6,0,0,31,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11329
690254,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11704,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11706
690255,0,0,50,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,176500,0,15,0,0,0,0,0,47,0,11420
690256,0,0,12,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0,17,30,13912
690257,0,0,6,0,0,142,0,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,12764
690258,0,0,2,0,0,0,0,339,0,1,0,121,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,16,0,12562
690259,0,1,6,0,0,12,0,4,1,1,0,1,0,14,0,0,0,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,16,0,12562
690260,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,40,0,12564
690261,0,0,6,0,0,31,0,59,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12568
690262,0,0,6,0,0,49,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13789
690263,0,0,6,0,0,52,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13804
690264,0,0,6,0,0,12,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,13902
690265,0,0,6,0,0,107,0,-21,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,1280,0,0,0,1,0,14083
690266,0,0,17,0,0,0,0,9,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,15652
690267,0,1,6,0,0,12,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,15652
690269,0,0,6,0,0,134,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14521
690270,0,0,6,0,0,10,0,-5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,98,0,0,0,0,0,0,0,1,0,14523
690271,0,0,24,0,0,0,0,0,0,1,0,1,15093,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19072
690272,0,0,6,0,0,6,0,24,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,14515
690273,0,0,6,0,0,29,0,11,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,11330
690274,0,0,6,0,0,29,0,11,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11331
690275,0,0,121,0,0,0,0,139,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,11281
690276,0,1,31,0,0,0,0,149,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,11281
690277,0,2,328,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,11281
690278,0,0,36,1,0,0,0,-1,0,1,0,1,0,0,0,0,0,11279,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11282
690279,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11480,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11533
690280,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12590,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12631
690281,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12589,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12632
690282,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13663,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13666
690283,0,0,6,0,0,47,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13667
690284,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12816
690285,0,0,6,0,0,29,0,-21,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,16333
690286,0,1,6,0,0,29,0,-21,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,6,0,16333
690287,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10388,64,0,0,0,0,0,0,32,0,16334
690288,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15630,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15638
690289,0,0,6,0,0,52,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12832
690290,0,0,63,0,0,0,0,464,0,1,0,1,0,0,0,0,3.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,15631
690291,0,0,326,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,23,0,13484
690292,0,0,6,0,0,59,0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,13650
690293,0,0,6,0,0,59,0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,1,0,13651
690294,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13898,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13904
690295,0,0,24,0,0,0,0,0,0,1,0,1,9187,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11467
690296,0,0,24,0,0,0,0,0,0,1,0,1,9197,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11468
690297,0,0,6,0,0,3,3000,21,0.25,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,11469
690298,0,0,6,0,0,3,3000,16,0.25,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,11470
690299,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12077,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12122
690300,0,0,24,0,0,0,0,0,0,1,0,1,10056,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12061
690301,0,0,6,0,0,23,1000,0,0,1,0,1,0,0,0,0,0,13184,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13183
690302,0,0,6,0,0,29,0,14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13198
690303,0,0,6,0,0,29,0,29,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,14394
690304,0,0,6,0,0,29,0,30,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,14395
690305,0,0,6,0,0,29,0,31,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,14396
690306,0,0,6,0,0,29,0,32,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,14397
690307,0,0,6,0,0,29,0,33,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,14398
690308,0,0,6,0,0,42,0,-1,0,1,0,1,0,0,0,0,0,6347,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13896
690309,0,0,2,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14,0,0,0,0,22,15,13532
690310,0,1,6,0,0,138,0,-12,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14,0,0,0,0,0,22,15,13532
690311,0,0,328,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,14189
690312,0,0,58,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,22,15,15550
690313,0,0,17,0,0,0,0,34,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,11998
690314,0,0,36,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,13552,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13559
690315,0,0,36,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,13553,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13560
690316,0,0,36,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,13554,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13561
690317,0,0,6,0,0,33,0,-56,0,1,0,1,0,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,14267
690318,0,1,2,0,0,0,0,24,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,14267
690319,0,0,53,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,911,0,0,0,0,0,0,0,0,0,13890
690320,0,0,6,0,0,3,3000,11,0.25,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,11471
690321,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11703,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11705
690322,0,0,6,0,0,558,0,39,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,11363
690323,0,0,121,0,0,0,0,73,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,11267
690324,0,1,31,0,0,0,0,249,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,11267
690325,0,2,328,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,11267
690326,0,0,53,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,907,0,0,0,0,0,0,0,0,0,13905
690327,0,0,6,0,0,3,3000,27,0.1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,12742
690328,0,1,2,0,0,0,0,95,0.3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,12742
690329,0,0,6,0,0,5,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,13323
690330,0,1,6,0,0,56,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1933,0,0,0,0,0,0,0,6,0,13323
690331,0,0,6,0,0,22,0,249,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,15687
690334,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,38,0,12938
690335,0,0,6,0,0,107,0,-31,0,1,0,1,16384,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,16384,0,0,0,1,0,12811
690336,0,0,6,0,0,42,0,-1,0,1,0,1,0,0,0,0,0,16459,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12813
690337,0,0,6,0,0,42,0,-1,0,1,0,1,0,0,0,0,0,16459,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12814
690338,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13890,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13891
690339,0,0,2,0,0,0,0,212,0,1,0,75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0,16,0,12419
690340,0,0,2,0,0,0,0,148,0,1,0,53,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14,0,0,0,0,0,16,0,12421
690341,0,1,6,0,0,12,0,1,0,1,0,1,0,14,0,0,0,0,0,1,0,0,0,1,0,0,14,0,0,0,0,0,16,0,12421
690342,0,0,6,0,0,105,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12438
690343,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12458
690344,0,0,6,0,0,23,2000,0,0,1,0,1,0,0,0,0,0,12568,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12567
690345,0,1,6,0,0,31,0,39,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12567
690346,0,0,58,0,0,0,0,-1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0,22,15,12612
690347,0,1,98,0,0,0,0,44,0,1,0,31,0,0,0,0,0,0,0,1,0,0,0,1,60,0,8,0,0,0,0,0,22,15,12612
690348,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12603,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12638
690349,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12596,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12636
690350,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12907,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12918
690351,0,0,6,0,0,4,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,22,15,13910
690352,0,0,6,0,0,102,0,41,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,15688
690353,0,1,6,0,0,131,0,41,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,15688
690354,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8615,61,0,0,0,0,0,0,18,0,12736
690355,0,0,24,0,0,0,0,1,0,1,0,1,10586,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12754
690356,0,0,6,0,0,42,0,-1,0,1,0,1,0,0,0,0,0,12798,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12797
690357,0,0,6,0,0,42,0,-1,0,1,0,1,0,0,0,0,0,12798,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12800
