ID,DifficultyID,Category,DefenseType,DispelType,Mechanic,PreventionType,StartRecoveryCategory,ChargeCategory,SpellID
73487,0,19,1,0,0,1,133,0,10314
73488,0,38,0,5,0,0,0,0,11013
73489,0,1,1,0,0,1,133,0,10693
73491,0,0,1,0,0,1,133,0,10456
73492,0,0,1,0,0,1,0,0,10461
73493,0,64,0,0,0,0,133,0,10240
73494,0,64,0,0,0,0,133,0,10241
73495,0,0,1,0,0,1,0,0,10265
73496,0,56,1,0,0,1,133,0,10310
73497,0,30,1,0,0,0,0,0,10057
73498,0,0,1,0,0,1,0,0,8713
73499,0,0,1,1,0,1,133,0,10157
73500,0,0,2,0,12,2,133,0,9005
73501,0,0,1,1,0,1,133,0,9885
73502,0,0,1,0,0,1,133,0,9481
73503,0,0,2,0,0,2,0,0,9880
73505,0,0,1,0,0,1,133,0,10395
73507,0,0,1,0,0,1,133,0,10166
73508,0,0,1,0,0,1,133,0,10144
73509,0,0,1,1,7,1,0,0,9915
73510,0,0,0,0,21,0,0,0,10803
73511,0,0,1,0,0,1,0,0,9219
73512,0,0,1,0,0,1,133,0,10329
73513,0,0,3,0,0,0,0,0,10346
73514,0,36,1,3,0,1,0,0,10251
73515,0,35,1,1,0,1,133,0,10230
73516,0,0,1,0,0,1,0,0,9274
73517,0,59,1,0,0,0,0,0,11008
73518,0,0,1,0,0,1,133,0,11895
73519,0,34,2,0,7,2,0,0,11820
73520,0,34,2,0,0,2,0,0,11920
73521,0,0,0,3,0,0,0,0,11442
73522,0,0,0,1,0,0,0,0,11364
73523,0,0,1,0,0,1,0,0,10626
73524,0,0,1,0,0,1,133,0,11730
73525,0,0,2,0,15,2,0,0,11977
73526,0,0,1,1,0,1,0,0,12545
73527,0,0,1,0,0,1,0,0,10527
73528,0,0,1,1,0,1,0,0,11962
73529,0,0,1,2,0,1,0,0,11960
73530,0,19,1,0,0,1,133,0,10414
73531,0,0,1,0,0,1,133,0,28599
73532,0,0,2,0,0,2,133,0,11604
73533,0,30,1,0,0,0,0,0,11732
73534,0,0,1,0,0,1,133,0,10613
73535,0,22,1,1,0,1,0,0,11443
73536,0,0,1,0,0,1,0,0,11362
73537,0,35,1,0,0,1,133,0,11315
73539,0,471,1,1,0,1,133,0,11426
73540,0,0,1,0,0,1,133,0,12523
73541,0,0,1,0,0,1,133,0,11431
73542,0,32,2,0,12,2,0,0,11430
73543,0,0,1,0,0,1,133,0,11366
73544,0,0,2,1,0,2,133,0,10336
73545,0,19,0,0,0,0,133,0,11821
73546,0,0,1,4,0,1,0,0,11918
73547,0,0,1,0,0,1,133,0,10953
73548,0,0,0,0,21,0,0,0,10969
73549,0,0,1,0,0,1,0,0,10654
73550,0,0,1,0,0,1,133,0,10526
73551,0,0,2,0,0,2,0,0,11978
73552,0,0,1,2,0,1,0,0,11980
73553,0,0,1,0,0,1,133,0,10614
73555,0,0,1,1,0,1,0,0,10452
73556,0,32,1,0,12,1,0,0,11876
73557,0,64,0,0,0,0,0,0,11407
73558,0,0,1,0,0,1,133,0,11762
73559,0,0,1,0,0,1,133,0,11763
73560,0,0,1,0,0,1,0,0,11898
73561,0,0,1,1,0,1,133,0,11640
73562,0,0,1,0,0,1,0,0,10583
73563,0,0,1,4,11,0,0,0,11201
73564,0,0,1,0,0,0,0,0,11351
73565,0,0,1,1,0,1,0,0,11975
73566,0,0,2,0,0,2,133,0,11605
73567,0,0,1,0,0,1,0,0,11307
73568,0,0,1,0,0,1,0,0,11310
73569,0,0,1,0,0,1,0,0,11311
73570,0,0,1,0,0,1,133,0,11549
73571,0,0,0,0,12,0,0,0,11428
73572,0,0,0,0,1,0,133,0,11446
73573,0,19,1,0,0,1,133,0,10946
73574,0,30,1,0,0,0,0,0,10058
73575,0,1152,0,0,0,0,0,0,28961
73576,0,0,0,0,0,0,133,0,11209
73577,0,49,1,0,0,1,133,0,11581
73579,0,0,2,0,0,2,133,0,11596
73580,0,59,1,0,0,0,0,0,11009
73581,0,0,1,4,0,0,0,0,11336
73582,0,4,1,1,0,0,0,0,11350
73583,0,82,1,1,0,1,133,0,10941
73584,0,0,2,0,0,2,0,0,10101
73585,0,35,1,0,0,1,133,0,11314
73586,0,0,1,0,0,1,0,0,11990
73587,0,0,1,0,0,1,0,0,11899
73588,0,0,1,0,0,1,0,0,9071
73589,0,19,1,0,0,1,133,0,11824
73590,0,0,1,0,0,1,133,0,11684
73591,0,0,2,0,0,2,133,0,11198
73592,0,0,1,1,0,1,133,0,10938
73593,0,0,0,0,0,0,133,0,9033
73594,0,0,1,0,0,1,133,0,10205
73595,0,0,1,0,0,1,0,0,10532
73596,0,82,1,1,0,1,133,0,10942
73597,0,0,1,0,0,1,0,0,10612
73599,0,0,1,0,0,1,0,0,10664
73600,0,0,3,1,11,2,0,0,12551
73601,0,82,2,0,0,2,133,0,11303
73602,0,44,0,0,0,0,0,0,11305
73603,0,0,1,0,0,1,0,0,10563
73604,0,0,1,0,0,1,0,0,11503
73605,0,19,1,1,0,1,133,0,10472
73606,0,65,2,0,0,2,133,0,11585
73607,0,0,1,1,0,0,133,0,11371
73608,0,99,0,0,0,0,0,0,11515
73609,0,0,2,0,0,2,133,0,11597
73610,0,0,1,0,0,1,0,0,11529
73611,0,0,1,2,0,1,0,0,11892
73612,0,0,1,0,0,1,0,0,10609
73615,0,0,0,1,0,0,0,0,11966
73616,0,0,1,0,0,1,0,0,11968
73617,0,0,1,0,0,1,0,0,11970
73618,0,0,1,1,0,1,133,0,11444
73619,0,0,1,0,0,1,133,0,11985
73620,0,99,0,1,0,0,0,0,10618
73621,0,0,2,0,0,2,0,0,11567
73622,0,0,2,0,0,2,133,0,11279
73624,0,0,1,0,0,1,0,0,11741
73625,0,44,0,0,0,2,0,0,11578
73626,0,0,1,0,0,1,0,0,10580
73627,0,0,1,0,0,1,0,0,10581
73628,0,0,1,0,0,1,0,0,10582
73629,0,1151,1,1,0,1,0,0,11129
73630,0,0,2,0,0,2,133,0,11280
73631,0,0,1,0,0,1,0,0,11742
73632,0,0,1,1,11,1,0,0,10987
73633,0,0,1,0,0,1,133,0,12354
73634,0,63,0,0,0,0,0,0,11481
73635,0,0,1,0,0,1,0,0,11306
73636,0,85,1,0,0,1,133,0,10605
73637,0,0,0,0,21,0,0,0,10796
73638,0,0,1,0,0,1,0,0,10543
73640,0,0,1,0,0,1,133,0,10497
73641,0,84,2,0,0,2,133,0,9892
73642,0,19,1,1,0,1,133,0,10448
73643,0,0,1,0,0,1,133,0,11017
73644,0,0,1,0,0,1,0,0,11019
73646,0,0,1,0,0,1,0,0,10273
73648,0,0,1,4,0,0,0,0,11337
73649,0,1,1,0,0,1,133,0,10667
73650,0,0,1,0,0,1,0,0,10534
73651,0,0,1,0,11,1,0,0,12486
73652,0,0,1,1,0,1,133,0,10927
73653,0,0,1,0,0,1,133,0,10486
73654,0,0,1,0,0,1,0,0,10491
73655,0,0,1,0,0,1,0,0,10567
73656,0,0,1,0,0,1,0,0,10274
73658,0,0,0,0,16,0,0,0,10839
73659,0,1,1,0,0,1,133,0,10668
73660,0,0,1,0,0,1,0,0,10524
73661,0,0,1,1,0,1,133,0,10928
73663,0,0,0,0,0,0,133,0,10771
73664,0,0,0,0,21,0,0,0,10802
73665,0,0,1,0,0,1,0,0,10598
73666,0,0,1,0,0,1,0,0,10599
73667,0,0,2,0,0,2,0,0,12538
73668,0,0,1,1,0,1,0,0,10730
73669,0,0,1,1,0,1,133,0,10894
73671,0,0,1,1,17,1,133,0,11641
73672,0,0,0,0,21,0,0,0,10795
73673,0,36,1,0,0,1,133,0,7811
73674,0,1,1,0,0,1,133,0,10692
73675,0,0,1,1,5,1,133,0,12542
73676,0,0,1,0,0,0,133,0,11649
73677,0,0,1,0,0,1,133,0,10291
73678,0,0,1,0,0,1,0,0,10555
73679,0,0,2,0,12,2,0,0,12461
73680,0,0,1,0,0,1,133,0,10595
73681,0,0,1,0,0,1,133,0,10874
73682,0,0,0,0,21,0,0,0,10873
73683,0,0,1,0,0,1,133,0,10875
73684,0,0,0,0,0,1,133,0,10438
73685,0,0,1,4,0,0,0,0,11335
73686,0,45,1,0,0,1,133,0,10428
73687,0,0,0,0,0,1,133,0,10437
73688,0,0,1,0,0,1,133,0,10672
73689,0,34,2,0,7,2,0,0,10852
73690,0,0,1,0,0,1,0,0,10536
73691,0,64,0,0,0,0,133,0,10236
73692,0,99,0,0,0,0,0,0,11390
73693,0,56,1,1,0,1,133,0,11739
73695,0,0,2,0,0,2,0,0,11976
73696,0,89,0,0,0,0,133,0,11365
73697,0,0,1,0,0,1,133,0,10495
73698,0,0,1,1,1,1,133,0,10912
73700,0,0,1,0,0,1,133,0,10909
73701,0,0,1,0,0,1,0,0,10596
73702,0,0,1,0,0,1,0,0,11508
73703,0,0,1,0,0,1,0,0,11509
73704,0,0,1,0,0,1,0,0,11510
73705,0,0,1,0,0,1,0,0,11312
73706,0,0,1,0,0,1,0,0,11313
73707,0,0,1,0,0,1,133,0,10463
73708,0,0,1,0,0,1,0,0,10584
73709,0,0,1,1,0,1,133,0,11733
73710,0,0,1,0,0,1,133,0,10627
73711,0,0,1,0,0,1,133,0,10881
73712,0,0,1,0,0,1,133,0,10467
73713,0,0,1,1,20,1,133,0,10955
73714,0,0,1,0,0,1,0,0,10565
73715,0,0,2,0,0,2,133,0,11300
73716,0,0,1,1,0,1,133,0,11974
73717,0,0,0,0,3,0,0,0,11879
73718,0,0,1,0,0,1,133,0,10468
73720,0,0,1,0,0,1,133,0,10407
73721,0,43,1,0,5,1,133,0,10888
73722,0,0,1,0,0,1,0,0,10476
73723,0,19,1,0,0,1,133,0,10947
73725,0,51,1,1,11,1,133,0,11436
73726,0,0,1,0,0,1,133,0,11417
73727,0,33,1,0,23,1,133,0,10326
73728,0,0,1,1,0,1,133,0,11639
73729,0,4,1,0,0,0,0,0,11903
73730,0,0,2,0,0,2,0,0,11608
73731,0,0,1,0,0,1,0,0,11981
73732,0,0,1,1,0,1,0,0,11983
73733,0,0,0,0,0,0,133,0,11391
73734,0,0,1,0,0,1,133,0,10623
73735,0,0,1,1,0,1,133,0,11014
73736,0,0,1,0,0,1,0,0,11015
73737,0,0,1,0,0,1,0,0,11016
73738,0,0,1,0,0,1,0,0,10493
73739,0,0,1,0,0,0,133,0,10577
73740,0,0,1,0,0,1,133,0,10586
73741,0,0,1,0,0,1,0,0,10460
73742,0,0,1,0,0,1,133,0,10466
73743,0,0,1,2,0,1,133,0,702
73744,0,0,2,0,0,0,0,0,9633
73746,0,0,1,1,0,1,133,0,11743
73747,0,0,1,0,0,1,0,0,10561
73748,0,0,0,0,16,0,0,0,10838
73750,0,0,1,0,0,1,133,0,10690
73751,0,0,1,0,0,1,133,0,10691
73752,0,0,1,0,0,1,133,0,10408
73753,0,0,1,1,0,1,133,0,10929
73754,0,0,2,0,0,2,0,0,11891
73755,0,0,1,0,0,1,133,0,10915
73756,0,0,1,0,0,1,133,0,10916
73757,0,0,1,0,0,1,133,0,11418
73758,0,0,1,0,0,1,133,0,11419
73759,0,0,1,1,0,1,0,0,11984
73760,0,64,0,0,0,0,0,0,11389
73761,0,0,0,0,21,0,0,0,10798
73762,0,0,1,0,0,1,133,0,10933
73763,0,36,0,2,0,0,0,0,10651
73764,0,0,3,0,0,2,0,0,10277
73765,0,0,1,0,0,1,133,0,10917
73766,0,0,1,0,0,1,0,0,10522
73767,0,0,1,0,0,1,0,0,10579
73769,0,37,1,6,0,0,0,0,11392
73770,0,0,2,0,0,2,0,0,11902
73771,0,0,1,0,0,1,0,0,10436
73772,0,0,1,0,0,1,0,0,10477
73774,0,0,1,0,0,1,133,0,10290
73775,0,0,1,0,0,1,133,0,10880
73776,0,0,1,0,0,1,0,0,10403
73777,0,0,1,0,0,1,133,0,10537
73778,0,36,1,1,12,1,0,0,11020
73779,0,0,1,0,0,1,133,0,11021
73780,0,0,1,0,0,1,133,0,10601
73781,0,35,1,1,7,1,133,0,11264
73782,0,0,1,0,0,1,0,0,12472
73783,0,0,1,0,0,1,133,0,10876
73784,0,0,1,0,0,1,133,0,10934
73785,0,0,1,0,0,1,0,0,10547
73786,0,0,1,0,0,1,0,0,10521
73787,0,43,1,0,5,1,133,0,10890
73788,0,0,1,0,0,1,0,0,10737
73789,0,0,1,0,0,1,0,0,10492
73790,0,0,1,1,0,1,133,0,10893
73791,0,0,0,0,21,0,0,0,10793
73792,0,0,2,0,0,2,133,0,11299
73793,0,0,1,0,0,1,133,0,10960
73794,0,36,0,2,0,0,0,0,10653
73795,0,0,1,2,0,1,133,0,11712
73796,0,0,2,0,15,2,0,0,12054
73797,0,0,1,1,0,1,0,0,12536
73798,0,18,1,4,0,1,0,0,15664
73799,0,0,1,0,0,1,133,0,12746
73800,0,0,1,0,0,1,0,0,12706
73801,0,0,1,1,0,1,0,0,12040
73802,0,971,2,0,0,2,133,0,12294
73803,0,65,2,0,0,2,0,0,15642
73804,0,0,1,2,0,1,133,0,11711
73805,0,0,1,3,0,1,0,0,12038
73806,0,0,2,0,0,2,0,0,11565
73807,0,0,2,0,14,2,0,0,12540
73808,0,0,1,0,0,1,0,0,12651
73809,0,0,0,0,15,0,0,0,12162
73810,0,19,1,0,0,1,133,0,11084
73811,0,0,1,4,0,1,0,0,12251
73812,0,0,2,0,0,2,0,0,11566
73813,0,0,2,0,0,2,0,0,12555
73814,0,99,1,1,0,0,0,0,12561
73815,0,0,0,0,15,0,0,0,12868
73816,0,0,1,0,0,1,0,0,12625
73817,0,0,2,0,0,2,0,0,11971
73818,0,0,1,1,0,1,0,0,12675
73819,0,0,1,1,0,1,133,0,11703
73820,0,0,1,0,0,1,133,0,11642
73821,0,0,1,1,0,0,0,0,11657
73822,0,0,2,0,0,2,0,0,11972
73823,0,0,0,0,0,0,133,0,11789
73824,0,0,0,0,21,0,0,0,10801
73825,0,0,1,1,0,1,133,0,10937
73826,0,109,2,0,3,2,0,0,10851
73827,0,0,0,1,0,0,0,0,12248
73828,0,0,1,1,0,1,133,0,12529
73829,0,4,1,0,0,0,0,0,11387
73830,0,0,1,0,0,1,0,0,12420
73831,0,0,1,0,1,1,133,0,11725
73832,0,0,1,0,0,1,133,0,10298
73833,0,0,1,0,0,1,133,0,10299
73834,0,0,1,1,0,0,133,0,15646
73835,0,49,0,0,0,0,0,0,11504
73836,0,0,1,1,0,1,0,0,12737
73837,0,0,1,0,0,1,133,0,12739
73838,0,0,1,0,0,1,133,0,11729
73839,0,49,1,0,0,1,133,0,11580
73840,0,0,1,0,0,1,0,0,10607
73841,0,0,1,0,0,1,0,0,10611
73842,0,0,0,1,0,0,0,0,9459
73843,0,0,1,0,0,1,0,0,11505
73844,0,0,1,0,0,1,0,0,11506
73845,0,0,1,0,0,1,0,0,11507
73846,0,0,1,0,0,1,133,0,11988
73848,0,0,1,0,0,1,133,0,11551
73849,0,0,2,1,0,2,133,0,10337
73850,0,19,1,0,0,1,133,0,10945
73851,0,0,0,0,0,0,133,0,12956
73852,0,0,1,0,11,1,133,0,12323
73853,0,0,1,0,0,1,0,0,12626
73854,0,0,1,1,7,1,0,0,12674
73855,0,0,1,1,0,1,133,0,11671
73856,0,0,1,0,11,1,0,0,12485
73857,0,0,1,0,12,1,0,0,12355
73858,0,310,0,0,0,0,0,0,11479
73859,0,40,1,0,0,1,133,0,11778
73860,0,0,1,0,0,1,133,0,11678
73862,0,0,2,0,0,2,0,0,12057
73863,0,36,2,0,0,2,0,0,12166
73864,0,0,1,0,0,1,133,0,12167
73865,0,0,1,0,0,1,133,0,11550
73866,0,85,2,0,0,2,0,0,15496
73867,0,0,2,0,0,2,0,0,11564
73868,0,36,2,0,0,2,0,0,12097
73869,0,0,1,1,10,1,133,0,12098
73870,0,0,1,0,0,1,133,0,20791
73871,0,0,1,1,0,1,0,0,12548
73872,0,0,1,1,0,1,0,0,12888
73873,0,0,1,0,0,1,133,0,11683
73874,0,0,1,2,0,1,133,0,11713
73875,0,0,1,1,0,1,0,0,12557
73876,0,0,0,0,11,0,0,0,12705
73877,0,65,2,0,0,2,133,0,11600
73878,0,0,1,1,0,1,133,0,12176
73879,0,59,1,0,0,0,0,0,11629
73880,0,34,1,0,7,1,0,0,12252
73881,0,0,1,0,0,1,0,0,12468
73882,0,0,3,0,7,0,0,0,13119
73883,0,56,1,1,0,1,133,0,11445
73884,0,0,1,0,0,1,133,0,12524
73885,0,0,1,0,0,0,0,0,12693
73886,0,19,1,0,0,1,0,0,13281
73887,0,0,1,0,0,1,0,0,15640
73888,0,65,2,0,0,2,0,0,15641
73889,0,0,1,1,0,1,0,0,12550
73890,0,0,2,0,15,2,133,0,11573
73891,0,0,2,0,15,2,133,0,11574
73892,0,0,1,2,0,1,133,0,11708
73893,0,0,1,0,0,0,133,0,11403
73894,0,65,2,0,0,2,133,0,11601
73895,0,0,1,0,0,1,0,0,11986
73897,0,85,2,0,0,2,0,0,11427
73898,0,56,1,1,0,1,133,0,11740
73899,0,0,1,1,0,1,133,0,11734
73900,0,0,1,1,0,1,133,0,11735
73901,0,0,1,0,0,1,0,0,12533
73902,0,0,1,1,0,1,133,0,11665
73903,0,98,1,1,12,1,0,0,11836
73904,0,85,2,0,0,2,0,0,11837
73905,0,0,1,1,0,0,0,0,11841
73906,0,0,1,4,0,0,0,0,11354
73908,0,18,3,3,0,2,0,0,11397
73909,0,0,1,4,0,0,0,0,11398
73910,0,0,1,0,0,1,133,0,12522
73911,0,0,1,0,0,1,133,0,11555
73912,0,0,2,0,15,2,133,0,11289
73913,0,0,1,0,0,1,0,0,12470
73914,0,0,1,0,0,1,133,0,12471
73915,0,0,1,1,0,1,133,0,11770
73916,0,79,1,0,0,0,133,0,11406
73917,0,40,2,0,0,2,133,0,11294
73918,0,82,1,0,0,1,133,0,11785
73919,0,0,1,1,0,1,133,0,12179
73920,0,0,1,0,0,1,133,0,11660
73921,0,0,2,0,15,2,133,0,11290
73922,0,0,1,0,0,1,0,0,11409
73925,0,0,2,0,15,2,133,0,11572
73926,0,0,1,0,0,1,0,0,11969
73928,0,0,0,0,0,1,133,0,12051
73929,0,0,1,0,0,1,133,0,11661
73930,0,0,1,1,0,1,133,0,11667
73931,0,0,1,1,0,1,133,0,11668
73932,0,0,1,1,5,1,133,0,12096
73933,0,0,1,0,0,1,0,0,12667
73934,0,65,2,0,0,2,133,0,11584
73936,0,0,1,0,0,1,133,0,11416
73937,0,0,1,0,0,1,0,0,12188
73938,0,36,1,0,0,1,133,0,11775
73939,0,0,1,0,0,1,133,0,11659
73940,0,0,1,1,0,1,133,0,11672
73941,0,0,0,3,0,0,0,0,11374
73942,0,0,1,0,0,1,133,0,11082
73943,0,0,1,0,0,0,0,0,12278
73944,0,0,1,0,0,1,133,0,11694
73945,0,0,1,0,0,1,133,0,11695
73946,0,0,1,0,0,1,133,0,11677
73947,0,0,1,1,0,1,0,0,11538
73948,0,0,1,0,1,1,133,0,11726
73949,0,19,1,0,0,1,133,0,11825
73950,0,0,2,0,0,2,0,0,11609
73951,0,0,1,0,0,1,133,0,11693
73952,0,0,1,1,0,1,133,0,12174
73953,0,0,1,1,0,1,133,0,12177
73954,0,0,1,0,0,1,133,0,11554
73955,0,0,0,4,0,0,0,0,11638
73956,0,0,1,1,0,1,0,0,12530
73957,0,0,1,1,11,1,0,0,12531
73958,0,0,1,0,0,1,133,0,12505
73959,0,0,1,1,7,1,0,0,12494
73960,0,0,1,0,0,1,133,0,11688
73961,0,0,1,0,0,1,133,0,11689
73962,0,82,1,0,0,1,133,0,11784
73963,0,0,1,4,0,0,0,0,11353
73964,0,0,1,1,0,1,133,0,11771
73965,0,0,1,0,0,1,133,0,13159
73966,0,0,2,0,0,2,133,0,11268
73967,0,0,1,0,0,1,0,0,12491
73968,0,0,1,0,0,1,0,0,12492
73969,0,0,1,0,0,1,0,0,13142
73970,0,0,1,0,0,1,0,0,11532
73971,0,0,0,4,0,0,0,0,11539
73972,0,0,1,0,0,1,0,0,11989
73973,0,0,0,5,0,0,0,0,11327
73975,0,0,1,1,0,1,133,0,11704
73977,0,0,1,0,0,1,133,0,12525
73978,0,0,1,0,0,1,133,0,12526
73979,0,0,2,0,0,2,133,0,11197
73980,0,40,2,0,0,2,133,0,11293
73981,0,0,1,0,0,1,133,0,11687
73982,0,0,1,2,0,1,133,0,11721
73983,0,0,1,0,0,1,133,0,12466
73984,0,40,1,0,0,1,133,0,11780
73985,0,0,1,0,0,1,0,0,11829
73986,0,85,1,0,0,0,133,0,11828
73987,0,0,1,1,7,1,0,0,11831
73988,0,0,0,2,0,0,0,0,12480
73989,0,56,1,1,0,1,133,0,11835
73990,0,0,1,0,0,1,133,0,20793
73991,0,0,1,1,0,1,133,0,12175
73992,0,0,1,0,0,1,133,0,11675
73994,0,0,1,2,0,1,0,0,11961
73995,0,0,1,2,0,1,0,0,11963
73996,0,0,1,2,0,1,133,0,11717
73997,0,65,2,0,0,2,0,0,12170
73998,0,36,1,0,0,1,133,0,11774
73999,0,310,0,0,0,0,0,0,11480
74001,0,1151,1,1,0,1,0,0,12043
74002,0,0,1,4,0,0,0,0,12766
74003,0,0,0,2,0,0,0,0,12255
74004,0,0,1,0,0,1,133,0,11556
74005,0,0,1,0,0,1,0,0,11530
74006,0,0,1,0,0,1,0,0,11531
74007,0,0,1,0,0,1,133,0,11839
74008,0,0,2,0,0,2,133,0,11269
74009,0,0,1,2,0,1,133,0,11722
74010,0,0,1,2,0,1,133,0,11707
74011,0,0,1,1,0,1,133,0,12178
74012,0,0,1,1,7,1,0,0,12748
74013,0,0,0,1,1,0,0,0,13181
74015,0,0,1,1,0,1,133,0,12890
74016,0,0,2,0,14,2,0,0,13579
74018,0,0,1,0,0,1,0,0,13167
74019,0,0,3,4,0,2,133,0,13553
74020,0,0,1,3,9,0,0,0,12946
74021,0,0,1,0,0,1,0,0,13618
74022,0,0,0,2,0,0,0,0,13524
74023,0,0,1,0,0,1,0,0,13525
74024,0,471,1,1,0,1,133,0,13032
74025,0,471,1,1,0,1,133,0,13033
74027,0,0,1,0,0,1,0,0,13169
74028,0,0,1,0,0,1,0,0,12891
74029,0,0,0,2,0,0,0,0,12565
74030,0,0,1,4,0,0,0,0,13222
74031,0,0,1,4,0,0,0,0,13223
74032,0,0,1,4,0,0,0,0,13224
74033,0,0,1,0,0,1,0,0,12653
74034,0,0,0,0,5,0,0,0,14100
74035,0,0,1,0,0,0,0,0,13527
74036,0,0,1,3,0,0,0,0,13528
74037,0,0,1,2,0,1,0,0,13583
74038,0,0,1,4,0,0,0,0,13526
74039,0,0,3,0,0,2,0,0,12198
74040,0,0,0,0,0,0,133,0,12328
74041,0,0,2,0,12,2,133,0,12809
74043,0,19,1,0,0,1,133,0,15500
74044,0,0,1,1,0,1,0,0,13578
74046,0,0,0,0,0,0,133,0,13262
74047,0,0,1,2,0,1,0,0,13619
74048,0,0,1,0,0,1,0,0,13647
74049,0,0,1,0,0,1,0,0,13621
74051,0,250,1,0,0,1,133,0,13019
74052,0,0,1,0,0,0,0,0,13494
74055,0,0,1,1,0,1,0,0,13322
74056,0,0,1,0,0,0,0,0,14103
74057,0,0,1,0,0,1,133,0,13589
74058,0,0,1,2,0,1,133,0,11719
74059,0,0,0,5,0,0,0,0,11329
74060,0,0,1,0,0,1,133,0,11420
74061,0,190,1,0,0,1,133,0,13912
74062,0,0,1,0,12,0,0,0,12562
74064,0,32,1,0,12,1,0,0,13902
74065,0,0,2,0,12,2,0,0,15652
74066,0,99,1,1,1,1,0,0,14515
74069,0,0,2,0,0,2,133,0,11281
74070,0,0,1,0,0,1,0,0,11533
74071,0,0,1,1,0,1,0,0,16333
74072,0,0,1,0,0,1,0,0,15638
74073,0,911,3,0,0,2,133,0,15631
74074,0,0,1,0,0,1,0,0,13904
74076,0,0,0,4,0,0,0,0,11469
74077,0,0,0,4,0,0,0,0,11470
74078,0,0,1,0,0,0,0,0,13183
74079,0,1144,1,1,0,1,133,0,13896
74080,0,49,1,0,0,0,0,0,13532
74081,0,49,2,0,0,2,0,0,15550
74082,0,0,2,0,0,2,0,0,11998
74083,0,0,2,0,0,2,133,0,14267
74084,0,0,0,4,0,0,0,0,11471
74085,0,0,0,1,0,0,0,0,11363
74086,0,0,2,0,0,2,133,0,11267
74087,0,0,1,1,0,1,0,0,12742
74088,0,0,1,1,17,1,0,0,13323
74090,0,391,0,0,0,0,0,0,12938
74091,0,0,1,0,0,2,0,0,12419
74092,0,0,1,0,12,2,0,0,12421
74094,0,0,2,0,0,2,0,0,12612
74095,0,911,3,0,0,2,133,0,15629
74096,0,0,1,0,0,1,0,0,12884
74097,0,0,1,0,0,1,0,0,12885
74098,0,0,1,1,0,1,0,0,13326
74099,0,85,2,0,0,2,0,0,15663
74100,0,85,3,0,0,2,133,0,14290
74101,0,0,2,4,0,2,0,0,15656
74102,0,0,1,0,0,1,0,0,13381
74103,0,0,1,3,0,1,0,0,12001
74104,0,65,2,0,0,2,133,0,14269
74105,0,65,2,0,0,2,133,0,14270
74106,0,65,2,0,0,2,133,0,14271
74107,0,0,1,0,0,1,133,0,13165
74108,0,50,1,1,0,1,133,0,10161
74109,0,0,1,0,0,0,0,0,13897
74110,0,0,1,0,0,0,0,0,13480
74111,0,0,1,0,0,0,0,0,13482
74112,0,0,1,0,0,1,0,0,15639
74113,0,0,1,0,0,1,0,0,12650
74114,0,0,1,0,0,1,0,0,12648
74115,0,0,1,0,12,0,0,0,13808
74116,0,0,2,0,15,0,0,0,14087
74117,0,36,0,3,0,0,0,0,12245
74118,0,0,2,0,0,2,0,0,12887
74119,0,40,2,0,0,2,0,0,14261
74120,0,0,1,0,0,0,0,0,12257
74121,0,0,1,1,0,1,0,0,14315
74122,0,0,1,0,0,0,0,0,15662
74123,0,0,1,0,0,0,0,0,13438
74124,0,0,1,1,17,1,133,0,12826
74125,0,0,1,0,0,1,0,0,13321
74126,0,0,1,4,0,0,0,0,11790
74127,0,0,1,0,12,0,0,0,13237
74128,0,44,0,0,0,0,0,0,11318
74130,0,0,0,0,0,0,133,0,12732
74132,0,0,1,1,17,1,133,0,12824
74133,0,0,1,0,0,1,0,0,20794
74134,0,19,1,0,0,1,0,0,20795
74135,0,0,0,0,0,1,0,0,12740
74136,0,85,1,0,0,1,133,0,12058
74137,0,33,2,0,14,2,133,0,11286
74138,0,19,1,0,0,1,133,0,12553
74139,0,0,1,0,0,1,0,0,12828
74140,0,33,2,0,14,2,133,0,11285
74142,0,0,0,1,0,0,0,0,13235
74143,0,0,1,2,0,1,0,0,12889
74144,0,0,1,0,0,1,0,0,12261
74145,0,0,1,1,0,0,133,0,12022
74146,0,40,1,0,0,1,133,0,11779
74147,0,0,1,0,0,1,0,0,12645
74148,0,0,0,3,0,0,0,0,12541
74149,0,0,1,0,0,1,0,0,12549
74150,0,0,1,1,0,1,133,0,11699
74151,0,85,2,0,0,2,0,0,15284
74152,0,0,1,1,0,0,0,0,12685
74153,0,0,1,0,12,0,0,0,12798
74154,0,0,0,0,12,0,0,0,12734
74155,0,0,2,0,14,2,133,0,11297
74156,0,0,1,0,0,1,0,0,12280
74157,0,0,0,0,15,0,0,0,12850
74159,0,0,3,0,7,0,0,0,13099
74160,0,0,1,0,0,1,133,0,13140
74161,0,36,0,4,0,0,0,0,14108
74162,0,0,2,0,12,2,0,0,14102
74164,0,21,0,0,0,0,0,0,13168
74165,0,0,1,4,0,0,0,0,13218
74166,0,18,1,4,0,1,0,0,13582
74167,0,0,1,0,0,1,0,0,12844
74168,0,32,1,1,9,1,0,0,12528
74169,0,0,0,1,0,0,0,0,12654
74170,0,0,2,0,0,2,133,0,14268
74171,0,911,3,0,0,2,133,0,15630
74172,0,0,3,4,0,2,133,0,13555
74173,0,37,1,0,0,1,0,0,13007
74174,0,0,1,0,0,0,0,0,13003
